order_id,order_date,price,quantity,returned,payment_method,delivery_days,region
1077,2024-04-23,143.12,3,No,  Credit  ,4.0,West
1051,2024-04-10,50.6,3,No,Cash,3.0,East
1067,2024-04-18,491.85,4,No,Cash,3.0,East
1033,2024-04-16,320.29,2,Yes,Pix,7.0,East
1095,2024-04-20,468.57,2,Yes,Pix,1.0,East
1069,2024-04-19,335.95,NaN,No,  Credit  ,1.0,North
1071,2024-04-08,60.6,5,No,Pix,1.0,East
1027,2024-04-01,error,2,No,Debit,10.0,West
1003,2024-04-15,58.57,4,Yes,,,South
1081,2024-04-09,440.68,3,No,Credit,2.0,East
1078,2024-04-20,425.82,2,Yes,Credit,4.0,South
1011,2024-04-01,64.57,3,No,  Credit  ,4.0,East
1055,2024-04-13,165.67,4,No,  Credit  ,9.0,South
1008,2024-04-23,442.89,3,No,,,East
1094,2024-04-04,452.61,1,Yes,Credit,10.0,South
1060,2024-04-14,325.8,5,No,,,West
1088,2024-04-23,213.89,2,Yes,Pix,7.0,East
1084,2024-04-27,445.79,3,Yes,  Credit  ,3.0,South
1026,2024-04-14,474.45,2,No,  Credit  ,7.0,South
1033,2024-04-26,97.46,2,Yes,Credit,3.0,North
1017,2024-04-04,437.28,3,Yes,,,South
1009,2024-04-26,290.29,2,No,Debit,7.0,East
1012,2024-04-22,error,2,Yes,Debit,2.0,South
1062,2024-04-09,440.32,2,No,Pix,7.0,East
1000,2024-04-17,462.83,2,No,Cash,10.0,South
1017,2024-04-19,61.73,4,Yes,,,North
1092,2024-04-22,259.4,5,No,Cash,9.0,West
1002,2024-04-05,276.65,5,No,Debit,7.0,North
1022,2024-04-23,338.11,4,Yes,Cash,9.0,North
1021,2024-04-15,error,4,Yes,Debit,4.0,South
1004,2024-04-12,497.34,5,No,  Credit  ,10.0,South
1062,2024-04-14,411.81,3,Yes,Pix,2.0,West
1091,2024-04-22,331.73,3,Yes,Credit,6.0,West
1092,2024-04-13,303.08,3,Yes,Credit,9.0,South
1015,2024-04-25,45.94,1,No,Debit,6.0,South
1080,2024-04-06,180.4,1,Yes,,,West
1057,2024-04-17,31.43,2,Yes,Pix,10.0,East
1007,2024-04-20,478.99,4,Yes,Pix,9.0,East
1002,2024-04-23,192.85,2,No,Debit,10.0,North
1086,2024-04-03,66.52,3,No,Credit,7.0,West
1068,2024-04-20,394.17,3,Yes,Pix,3.0,East
1033,2024-04-16,134.13,3,No,,,North
1009,2024-04-01,256.55,2,No,Cash,9.0,East
1061,2024-04-03,418.91,1,Yes,Credit,9.0,West
1035,2024-04-06,403.15,4,Yes,Pix,6.0,North
1039,2024-04-16,35.82,3,No,Credit,10.0,North
1002,2024-04-13,335.96,2,No,Debit,3.0,South
1061,2024-04-25,40.92,3,No,Credit,5.0,East
1074,2024-04-21,320.29,1,Yes,  Credit  ,1.0,West
1080,2024-04-15,340.93,3,Yes,  Credit  ,10.0,East
1063,2024-04-01,197.13,4,No,  Credit  ,2.0,West
1088,2024-04-14,373.55,5,No,Debit,2.0,North
1087,2024-04-28,419.0,4,Yes,Debit,1.0,South
1085,2024-04-05,412.12,1,No,Cash,5.0,West
1081,2024-04-19,374.4,4,Yes,Debit,3.0,West
1011,2024-04-15,58.31,3,Yes,Debit,5.0,North
1029,2024-04-04,258.22,1,No,Cash,6.0,West
1040,2024-04-05,468.27,5,Yes,  Credit  ,4.0,West
1000,2024-04-20,397.42,1,No,Cash,8.0,North
1047,2024-04-17,62.45,2,No,,,North
1095,2024-04-12,341.18,5,Yes,Pix,5.0,North
1012,2024-04-03,484.47,4,No,Debit,5.0,South
1000,2024-04-02,115.05,4,Yes,Pix,9.0,South
1004,2024-04-07,error,1,No,,,West
1061,2024-04-14,104.15,4,Yes,,,West
1026,2024-04-04,366.67,1,No,,,North
1096,2024-04-21,105.53,4,Yes,Credit,6.0,East
1036,2024-04-25,410.58,5,No,Pix,7.0,West
1081,2024-04-16,27.29,3,No,,,East
1021,2024-04-11,217.75,5,Yes,,,South
1036,2024-04-11,83.32,5,Yes,,,South
1013,2024-04-16,172.15,1,Yes,Credit,9.0,West
1005,2024-04-20,254.94,1,Yes,Credit,6.0,West
1073,2024-04-18,349.23,5,Yes,  Credit  ,9.0,West
1050,2024-04-18,302.09,5,No,Debit,1.0,West
1040,2024-04-28,413.05,3,Yes,Credit,8.0,South
1069,2024-04-08,119.53,4,Yes,  Credit  ,10.0,East
1059,2024-04-08,226.31,4,No,Debit,2.0,East
1052,2024-04-11,46.65,4,Yes,  Credit  ,5.0,South
1049,2024-04-28,44.82,2,Yes,,,West
1044,2024-04-22,230.39,3,Yes,Debit,4.0,East
1032,2024-04-28,253.18,NaN,Yes,  Credit  ,4.0,West
1057,2024-04-14,473.54,2,Yes,Cash,10.0,South
1021,2024-04-03,364.94,4,Yes,  Credit  ,10.0,North
1007,2024-04-01,169.82,5,Yes,Debit,9.0,North
1094,2024-04-20,236.42,5,No,  Credit  ,8.0,North
1041,2024-04-10,435.62,4,Yes,Pix,6.0,North
1089,2024-04-11,error,4,No,Cash,6.0,East
1086,2024-04-25,156.62,2,Yes,Pix,9.0,North
1024,2024-04-11,error,1,No,Cash,1.0,South
1003,2024-04-01,219.8,2,Yes,  Credit  ,4.0,West
1087,2024-04-07,22.31,4,Yes,  Credit  ,1.0,East
1086,2024-04-17,293.09,2,No,Cash,9.0,South
1032,2024-04-13,260.23,1,No,  Credit  ,7.0,East
1054,2024-04-27,301.26,2,No,,,North
1083,2024-04-02,299.19,1,Yes,Debit,5.0,South
1092,2024-04-09,316.08,1,Yes,Credit,6.0,North
1097,2024-04-13,344.27,2,No,Debit,5.0,South
1062,2024-04-25,259.68,1,Yes,,,South
1061,2024-04-16,305.8,4,No,Credit,3.0,North
1089,2024-04-20,490.44,3,No,Credit,5.0,North
1030,2024-04-01,184.55,5,No,  Credit  ,9.0,West
1045,2024-04-27,443.44,5,No,Debit,5.0,East
1020,2024-04-16,373.44,5,Yes,Debit,1.0,West
1060,2024-04-08,195.84,1,No,Cash,4.0,West
1029,2024-04-26,45.62,5,No,Debit,9.0,West
1021,2024-04-12,249.76,1,Yes,Pix,7.0,South
1020,2024-04-12,45.83,4,No,,,West
1020,2024-04-11,476.28,3,No,Cash,1.0,North
1008,2024-04-11,75.15,4,No,  Credit  ,4.0,East
1058,2024-04-23,479.06,NaN,Yes,Debit,1.0,South
1069,2024-04-10,87.88,2,No,Credit,4.0,South
1083,2024-04-19,32.91,3,Yes,Cash,2.0,West
1023,2024-04-15,236.63,3,Yes,Cash,10.0,South
1022,2024-04-22,496.61,4,Yes,Credit,8.0,South
1040,2024-04-03,378.76,4,Yes,  Credit  ,3.0,West
1045,2024-04-08,120.58,4,No,,,South
1076,2024-04-19,41.23,3,No,  Credit  ,4.0,East
1063,2024-04-01,190.63,1,Yes,Credit,1.0,West
1012,2024-04-08,121.25,NaN,Yes,Credit,5.0,East
1070,2024-04-10,120.4,5,No,Credit,9.0,East
1030,2024-04-20,114.93,4,Yes,,,East
1053,2024-04-11,20.06,1,Yes,Debit,9.0,East
1037,2024-04-28,342.65,4,No,Credit,1.0,South
1077,2024-04-05,382.62,2,No,,,West
1031,2024-04-21,339.92,5,Yes,  Credit  ,4.0,North
1061,2024-04-07,55.66,3,No,,,East
1001,2024-04-17,165.56,2,Yes,  Credit  ,9.0,East
1074,2024-04-19,51.19,3,No,Cash,8.0,South
1007,2024-04-07,329.26,4,No,  Credit  ,3.0,West
1039,2024-04-11,error,3,No,  Credit  ,3.0,South
1098,2024-04-25,476.45,5,Yes,Credit,10.0,West
1063,2024-04-04,379.95,3,Yes,,,West
1004,2024-04-06,37.43,4,Yes,Debit,3.0,North
1060,2024-04-08,71.67,1,No,Pix,5.0,South
1019,2024-04-25,323.11,5,No,Credit,4.0,West
1065,2024-04-18,381.92,2,Yes,  Credit  ,2.0,West
1000,2024-04-13,146.28,5,Yes,Pix,4.0,North
1043,2024-04-02,262.53,3,Yes,Pix,10.0,West
1098,2024-04-06,92.13,3,No,  Credit  ,4.0,East
1034,2024-04-20,179.62,2,Yes,Cash,1.0,South
1032,2024-04-06,108.19,4,Yes,,,West
1056,2024-04-26,145.45,3,Yes,Credit,1.0,South
1042,2024-04-01,230.77,1,No,Cash,2.0,East
1058,2024-04-19,423.01,NaN,No,Cash,9.0,West
1015,2024-04-22,error,1,Yes,,,South
1066,2024-04-27,280.86,4,No,Debit,1.0,East
1015,2024-04-03,418.69,1,No,Debit,10.0,East
1098,2024-04-04,168.99,2,No,Credit,3.0,West
1035,2024-04-02,364.69,2,No,Debit,6.0,West
1071,2024-04-11,150.64,4,No,Pix,2.0,South
1004,2024-04-07,error,1,No,,,West
1077,2024-04-05,382.62,2,No,,,West
1004,2024-04-06,37.43,4,Yes,Debit,3.0,North
1060,2024-04-14,325.8,5,No,,,West
1081,2024-04-08,447.45,5,No,,,East
1010,2024-04-14,386.76,2,Yes,Debit,2.0,North
1017,2024-04-04,437.28,3,Yes,,,South
1039,2024-04-11,error,3,No,  Credit  ,3.0,South
1031,2024-04-21,389.91,4,No,Cash,3.0,East
1052,2024-04-11,46.65,4,Yes,  Credit  ,5.0,South
