order_id,order_date,price,quantity,returned,payment_method,delivery_days,region
1085,2024-02-14,61.0,1,No,Cash,8.0,East
1091,2024-02-25,209.16,1,No,Pix,5.0,West
1029,2024-02-20,188.74,3,Yes,Cash,4.0,North
1070,2024-02-23,55.72,2,No,Credit,3.0,East
1024,2024-02-12,242.14,4,Yes,Cash,7.0,South
1067,2024-02-07,error,2,No,Pix,3.0,South
1051,2024-02-01,259.68,4,No,  Credit  ,3.0,West
1037,2024-02-14,215.74,3,Yes,,,North
1074,2024-02-07,41.73,3,No,,,South
1077,2024-02-15,error,1,No,Credit,5.0,East
1022,2024-02-18,343.99,3,Yes,Credit,1.0,South
1016,2024-02-01,error,1,No,Pix,5.0,South
1015,2024-02-17,102.38,5,No,,,East
1035,2024-02-17,217.03,4,Yes,,,East
1002,2024-02-18,223.88,4,Yes,Cash,6.0,West
1100,2024-02-23,249.81,3,No,,,South
1030,2024-02-27,190.16,5,No,  Credit  ,3.0,North
1058,2024-02-01,139.9,3,Yes,  Credit  ,9.0,South
1072,2024-02-27,202.72,5,No,Cash,6.0,West
1040,2024-02-25,error,NaN,Yes,Credit,1.0,South
1093,2024-02-27,27.51,4,Yes,Pix,2.0,West
1084,2024-02-03,356.28,1,Yes,Pix,4.0,West
1060,2024-02-01,249.16,2,Yes,Debit,2.0,South
1037,2024-02-07,427.8,2,Yes,Pix,7.0,East
1036,2024-02-26,432.12,2,No,Cash,9.0,West
1092,2024-02-25,306.32,3,Yes,Cash,4.0,East
1011,2024-02-14,error,4,Yes,Credit,2.0,East
1034,2024-02-06,12.02,4,No,,,West
1030,2024-02-13,125.93,1,No,Debit,6.0,South
1097,2024-02-22,124.69,3,Yes,Pix,7.0,South
1098,2024-02-01,254.84,1,No,,,South
1086,2024-02-10,385.8,5,No,Cash,4.0,East
1084,2024-02-25,127.27,1,No,Credit,6.0,South
1097,2024-02-10,122.39,3,Yes,  Credit  ,1.0,East
1077,2024-02-11,161.24,2,Yes,Debit,1.0,East
1056,2024-02-23,200.08,3,Yes,Pix,10.0,East
1065,2024-02-03,277.5,4,Yes,Debit,4.0,West
1011,2024-02-04,270.98,5,Yes,  Credit  ,9.0,North
1012,2024-02-16,371.76,2,No,Debit,2.0,West
